,Date,Close,High,Low,Open,company
622,2023-04-25,171.7704315185547,175.6898936640936,171.47646886732696,173.33820740583334,reliance
622,2023-04-25,86122.4921875,86948.81275206241,85709.28524943626,86095.51736922824,mrf
624,2023-04-25,99.30451202392578,99.81471310263824,98.56239235640881,98.79430386783565,tata
623,2023-04-26,170.88853454589844,180.29524917935885,158.24827577427422,158.24827577427422,reliance
625,2023-04-26,99.07259368896484,99.30450518441899,98.23771088985445,98.60877069805653,tata
623,2023-04-26,86837.96875,86929.53848528872,86003.78681279141,86333.54205772933,mrf
626,2023-04-27,99.81470489501953,100.00023833533146,98.60876938118888,99.1653555473705,tata
624,2023-04-27,172.35833740234375,174.02412073227399,169.17377449162944,170.49659891208907,reliance
624,2023-04-27,86987.6328125,87149.06960059714,86394.27232941495,86823.05453495671,mrf
627,2023-04-28,100.09300231933594,100.69597361977438,99.53641614869166,100.00023913712475,tata
625,2023-04-28,174.2690887451172,174.2690887451172,169.02680223151526,173.92612983242873,reliance
625,2023-04-28,88535.6953125,88826.82735347413,86792.18452288628,86792.18452288628,mrf
628,2023-05-02,102.3193588256836,102.82955989020093,100.09300696245327,100.09300696245327,tata
626,2023-05-02,88179.2734375,88912.3756835391,87724.95501934222,88494.19216575407,mrf
626,2023-05-02,173.5341796875,180.09927530721652,171.77041886165782,171.77041886165782,reliance
629,2023-05-03,101.85553741455078,103.01509495762454,100.88150624741778,102.50488680772105,tata
627,2023-05-03,93091.0,93814.00133515598,87837.3333755999,87837.3333755999,mrf
627,2023-05-03,172.06439208984375,174.5630372161716,170.937537765686,173.43619784357517,reliance
628,2023-05-04,94651.46875,95264.0358225976,92625.0837791247,92863.66588965747,mrf
630,2023-05-04,103.01509857177734,103.75721117895408,101.62362947127092,101.9019190449455,tata
628,2023-05-04,171.0355224609375,175.39592085500968,170.3986009282371,173.43618989573582,reliance
631,2023-05-05,100.78874206542969,102.92232367721665,100.55683055910214,102.92232367721665,tata
629,2023-05-05,98126.890625,98537.01049617973,94356.65247512968,94356.65247512968,mrf
629,2023-05-05,170.2516326904297,172.7012964701481,169.76169993448602,172.7012964701481,reliance
630,2023-05-08,97296.734375,99412.54291464503,97003.86048917592,98126.88845254603,mrf
630,2023-05-08,170.93753051757812,175.93485046145972,170.10465382797167,173.14222785430928,reliance
632,2023-05-08,101.62362670898438,101.85553821943174,100.51044721241047,101.20618174375255,tata
631,2023-05-09,170.93753051757812,171.42746325907393,157.90531660347727,157.90531660347727,reliance
631,2023-05-09,97038.0078125,98672.87306700752,96837.99447537852,97434.19316069763,mrf
633,2023-05-09,101.62362670898438,103.15423701603484,101.25256687679307,101.62362670898438,tata
632,2023-05-10,96824.3515625,98039.3458349228,96148.7758672162,98039.3458349228,mrf
634,2023-05-10,101.29894256591797,102.08744734492012,100.74235636932275,101.6700023894406,tata
632,2023-05-10,172.5053253173828,174.41606006372373,166.57713601591593,166.57713601591593,reliance
635,2023-05-11,100.69597625732422,101.57723712747928,100.46406475703317,101.29894049617909,tata
633,2023-05-11,173.4362030029297,174.906001333463,172.94627022608526,173.24023288250427,reliance
633,2023-05-11,96906.9609375,97740.74636180875,96706.30998447683,96944.48773564331,mrf
636,2023-05-12,99.02619934082031,100.55681648381182,98.84067299267805,100.41766818401686,tata
634,2023-05-12,96227.0625,97434.23413114272,96149.17845258093,97144.59505383986,mrf
634,2023-05-12,170.54559326171875,175.88585724629402,168.68383984082138,171.42746623107578,reliance
637,2023-05-15,99.907470703125,100.32491564676896,98.0058006622268,99.25812133840411,tata
635,2023-05-15,96435.140625,97085.7321981745,94880.4921587615,96546.36801289115,mrf
635,2023-05-15,172.30935668945312,175.3959270792171,168.68384232489075,168.68384232489075,reliance
636,2023-05-16,96028.1953125,97172.87156400926,95899.40202988607,95951.30658591143,mrf
638,2023-05-16,99.58279418945312,100.78873679018886,99.44364587746406,100.37129185422167,tata
636,2023-05-16,169.41873168945312,171.5744476580708,167.21403440918897,167.89995219096386,reliance
637,2023-05-17,168.53684997558594,170.74154714096423,168.04691727216854,169.41872286111342,reliance
639,2023-05-17,98.33047485351562,99.67555870688169,98.00580017277663,99.58279552343873,tata
637,2023-05-17,97205.96875,97342.62353543678,96084.53482225895,96084.53482225895,mrf
638,2023-05-19,168.83082580566406,170.49659413738382,167.5569976867393,169.5657249183252,reliance
638,2023-05-19,95687.84375,96755.42126345648,94800.10870901986,96731.58793683334,mrf
640,2023-05-19,97.07815551757812,98.0521795731795,96.56794738556502,97.63474170326138,tata
639,2023-05-22,166.08718872070312,170.25161675647297,156.9744373227066,156.9744373227066,reliance
641,2023-05-22,97.35643768310547,97.63473429351514,96.84623666719013,97.124526200223,tata
639,2023-05-22,95351.5234375,95945.68480617325,95220.49067708236,95751.09909632271,mrf
640,2023-05-23,168.63485717773438,169.81069277798892,164.96036158221338,167.7529692638728,reliance
642,2023-05-23,98.05217742919922,98.37685918467761,97.35644294296353,97.35644294296353,tata
640,2023-05-23,94927.5078125,95898.39897863778,94804.53873641914,95452.54082230011,mrf
641,2023-05-24,168.683837890625,171.72142688606704,166.57713307064992,168.53686404795167,reliance
643,2023-05-24,97.68112182617188,98.05217454601852,97.26367690027894,97.44921033757923,tata
641,2023-05-24,95184.7578125,96938.06646098838,94927.5133952651,94927.5133952651,mrf
644,2023-05-25,97.31007385253906,97.63474856054275,96.75348762776451,97.40283704377185,tata
642,2023-05-25,96242.0,96549.74932006167,95235.62698659062,95629.62729733184,mrf
642,2023-05-25,168.8798370361328,171.4764748170229,168.14493785834557,168.43888556821082,reliance
645,2023-05-26,98.7015380859375,98.97982764591269,97.31006905392911,97.31006905392911,tata
643,2023-05-26,97354.3671875,97641.22249281344,96298.53126811614,96298.53126811614,mrf
643,2023-05-26,172.11337280273438,176.22881995265467,161.97177363015982,161.97177363015982,reliance
644,2023-05-30,96523.859375,97468.7244016622,96461.75275940182,97239.45013586622,mrf
644,2023-05-30,170.2516326904297,171.4764645802889,157.90532126002444,171.4764645802889,reliance
646,2023-05-30,99.39727020263672,101.06702875431476,99.1653587029,100.92788751637458,tata
645,2023-05-31,169.1248016357422,171.47647299910517,165.15634312745053,167.01808171081606,reliance
645,2023-05-31,96943.390625,98039.34263886936,96253.03284590566,96517.843268936,mrf
647,2023-05-31,98.19132232666016,99.2117314555055,98.00579596773443,98.51599699346863,tata
648,2023-06-01,98.28408813476562,98.93344456312678,98.14494690053841,98.19132495282177,tata
646,2023-06-01,169.76170349121094,173.3872029708408,167.60600231020626,171.13350925596987,reliance
646,2023-06-01,97115.8359375,97501.87364718496,96715.56821454637,97044.02491425617,mrf
649,2023-06-02,100.18576049804688,100.41767198068123,98.60876524708388,98.60876524708388,tata
647,2023-06-02,172.5053253173828,178.28652582201664,167.94894174365788,171.86840376756177,reliance
647,2023-06-02,95937.71875,97977.28391051061,95794.93651394427,97226.01700307737,mrf
648,2023-06-05,171.3784637451172,176.37578359424495,168.5368598789452,176.37578359424495,reliance
648,2023-06-05,96336.390625,96621.90066016007,95958.16778244243,95958.16778244243,mrf
650,2023-06-05,101.4380874633789,101.94829558818778,100.00024042711458,100.64958978834656,tata
649,2023-06-06,96139.578125,96733.49070883877,95192.73008389246,96644.90692613837,mrf
649,2023-06-06,170.49659729003906,172.2113619179561,168.48787002130973,170.69256740006023,reliance
651,2023-06-06,101.11341094970703,101.90190861044492,100.46406160024691,101.71638224699262,tata
650,2023-06-07,97096.234375,98698.25396145054,93566.46786008286,96314.55562744905,mrf
650,2023-06-07,170.98654174804688,174.8570077543235,168.5368778261551,173.53419820743915,reliance
652,2023-06-07,103.43252563476562,103.66443712722025,101.06702558077754,101.3917073321157,tata
651,2023-06-08,173.33819580078125,175.29792674234605,171.4274611230677,173.38719206463247,reliance
651,2023-06-08,96604.8671875,98146.17951296785,96262.67819981219,96695.69042469932,mrf
653,2023-06-08,103.06146240234375,104.82399110183223,102.92231409602523,103.43252219340083,tata
654,2023-06-09,101.02066040039062,103.52530200708195,100.83512693636068,103.10786409842606,tata
652,2023-06-09,171.62344360351562,173.19123445045273,168.24291047584174,172.60330914496092,reliance
652,2023-06-09,97925.234375,98138.87896961287,96844.95865865448,96844.95865865448,mrf
655,2023-06-12,101.57723236083984,102.597641498761,101.02064620173529,101.02064620173529,tata
653,2023-06-12,195.483154296875,199.59858613386564,167.65498192145262,180.19724752912694,reliance
653,2023-06-12,98476.9921875,98835.60406345973,97697.949527261,98039.34542045099,mrf
654,2023-06-13,189.21205139160156,195.9731179813326,184.94963009488262,195.82614412347152,reliance
656,2023-06-13,103.06146240234375,103.75719685655945,101.7627566723324,102.04105328496942,tata
654,2023-06-13,99519.9296875,99830.92154601128,98822.01369317679,99034.66294943292,mrf
657,2023-06-14,105.51972961425781,105.75164110791552,103.06146636601066,103.06146636601066,tata
655,2023-06-14,187.69325256347656,191.41674471264056,185.1945923744611,191.07378578317417,reliance
655,2023-06-14,99546.8125,99833.66779598156,99034.67198755931,99731.39832315018,mrf
656,2023-06-15,99583.6484375,100415.5444227405,99200.89992432026,99592.16311837302,mrf
658,2023-06-15,105.47334289550781,105.93716587583525,105.05590504416394,105.56611315347492,tata
656,2023-06-15,182.30397033691406,186.027462044867,178.82544499196382,186.027462044867,reliance
657,2023-06-16,99512.7734375,100179.33678583258,99101.89931374333,99583.63579087146,mrf
659,2023-06-16,105.98355865478516,106.54014485587746,105.61249882826445,105.98355865478516,tata
657,2023-06-16,185.8314971923828,189.2610266471971,184.70465778071144,185.9784859970977,reliance
660,2023-06-19,105.75164031982422,107.14310927140086,104.87037948144318,106.91119777947142,tata
658,2023-06-19,99268.921875,100228.66239246321,99112.35285018213,99980.1814792248,mrf
658,2023-06-19,182.4999542236328,188.47713991305824,180.49122690495304,182.35298037535242,reliance
661,2023-06-20,106.02993774414062,106.91119858919616,105.28781813339492,105.79802625045474,tata
659,2023-06-20,179.65834045410156,185.09658186797063,176.42478140290876,182.25497797691182,reliance
659,2023-06-20,98918.8046875,99791.05773212334,97885.06045310073,99656.73575541929,mrf
660,2023-06-21,99960.21875,100428.12179235407,99219.50380965263,99280.5140180569,mrf
662,2023-06-21,105.65888214111328,106.540143021219,104.68485099794178,106.40099470399772,tata
660,2023-06-21,180.197265625,181.27512369244454,178.87445612574876,179.95229924163183,reliance
661,2023-06-22,99384.03125,100428.12543815284,99035.7691670281,99960.22237881269,mrf
661,2023-06-22,178.13955688476562,200.57847160921793,171.47646827023834,171.47646827023834,reliance
663,2023-06-22,106.42521667480469,107.43103849143199,105.94625529705276,106.61680561092784,tata
662,2023-06-23,99040.7421875,99333.26615257026,98537.00750605667,99302.86213589186,mrf
662,2023-06-23,177.6006317138672,181.27512754242994,175.8368707258447,176.86573254815463,reliance
664,2023-06-23,104.98833465576172,106.04204824636109,104.60516408416991,105.99415649264385,tata
665,2023-06-26,105.22781372070312,105.61098428636407,103.59934795210746,104.94044127773542,tata
663,2023-06-26,175.00399780273438,177.4046654729156,172.94627411311495,175.3959380523942,reliance
663,2023-06-26,99420.203125,99731.28829556979,98801.21315267419,99034.70976572897,mrf
666,2023-06-27,106.04204559326172,106.808386717272,105.56308421784794,106.13784371504094,tata
664,2023-06-27,99131.8125,100095.33210085596,98885.36889811212,99532.28238107242,mrf
664,2023-06-27,179.75633239746094,180.2462651731158,171.4764714792059,171.4764714792059,reliance
665,2023-06-28,99977.4453125,100129.72978291754,99134.20427180262,99631.86593983376,mrf
667,2023-06-28,106.85628509521484,107.38313821978038,106.23363384948235,106.47311453565864,tata
665,2023-06-28,180.05029296875,184.21472151360544,178.92345357841373,178.92345357841373,reliance
668,2023-06-30,107.28734588623047,107.47892750910769,105.85046178953988,106.80838452066693,tata
666,2023-06-30,178.97242736816406,182.45095287907958,178.2865245093432,179.90331155323625,reliance
666,2023-06-30,100770.765625,101123.8565818244,99631.86688688493,100291.12085998504,mrf
667,2023-07-07,100714.4765625,101395.61982834649,100229.0542884951,100402.7382008421,mrf
669,2023-07-07,106.9041748046875,108.53264782459159,106.61680237178942,107.67051590915653,tata
667,2023-07-07,178.92344665527344,181.7650506305991,176.62075674482742,177.20868202668288,reliance
670,2023-07-10,110.49639129638672,110.83166280797064,106.90418086862141,107.28735144259053,tata
668,2023-07-10,100111.2109375,101224.77552793598,99962.85333501876,100972.46107302162,mrf
668,2023-07-10,173.58316040039062,183.4798075351116,171.52545190364336,183.4798075351116,reliance
671,2023-07-14,112.12486267089844,112.7954056836739,109.96953644764352,110.92745921353459,tata
669,2023-07-14,101775.3359375,101911.104254023,100881.03796804539,100881.03796804539,mrf
669,2023-07-14,177.50262451171875,178.28651988068873,173.43618877805523,173.43618877805523,reliance
670,2023-07-17,101432.7578125,102020.64399757229,101302.61928369335,102020.64399757229,mrf
672,2023-07-17,112.74749755859375,114.28017970750825,112.17274540693586,112.79539661638611,tata
670,2023-07-17,176.37579345703125,176.91472248290665,173.43619689941406,173.4851931656866,reliance
671,2023-07-19,174.46505737304688,176.52276597696974,172.45633008346698,174.6120312191981,reliance
673,2023-07-19,111.55010223388672,112.22065254943779,110.1611171582827,111.88538104584757,tata
671,2023-07-19,102210.890625,102418.76544708888,101816.54820729181,102169.4369656069,mrf
672,2023-07-20,175.05296325683594,177.1596830246408,174.41605667096516,174.41605667096516,reliance
672,2023-07-20,101557.234375,102280.53176461348,101341.39166672801,102280.53176461348,mrf
674,2023-07-20,111.98117065429688,112.31644215427731,111.4543102197772,111.6937909066733,tata
675,2023-07-21,111.74169158935547,112.98698679426865,110.59217989054638,111.93327321830498,tata
673,2023-07-21,175.8858642578125,176.37579702733288,173.044260175219,174.80800618424306,reliance
673,2023-07-21,101711.0625,102554.19807664829,101139.00766801377,102554.19807664829,mrf
676,2023-07-24,110.59217834472656,111.45431027969013,109.58636384424454,111.21482959266528,tata
674,2023-07-24,175.7388916015625,180.4422342596636,172.65230616167676,172.65230616167676,reliance
674,2023-07-24,102397.421875,102732.65101069584,101442.62636318748,101620.08595026215,mrf
677,2023-07-26,114.90283203125,115.52548328634212,113.80122670497622,114.32807983746136,tata
675,2023-07-26,170.8395538330078,172.16236327102297,170.54559119626197,171.57445294909206,reliance
675,2023-07-26,101840.1640625,102820.73263453275,101779.2012743567,102786.98384687146,mrf
678,2023-07-28,115.47759246826172,116.00444560501201,113.75332856456632,115.04652283815251,tata
676,2023-07-28,102223.1015625,102414.12141809422,101540.18123880985,102052.22349473723,mrf
676,2023-07-28,171.28048706054688,172.3093487938438,168.14492054842904,171.03552069316953,reliance
677,2023-08-03,106598.484375,107173.63135612136,101141.99907980012,101416.21091595736,mrf
679,2023-08-03,113.322265625,114.61545989153575,112.4601336778526,113.27436656356987,tata
677,2023-08-03,180.73617553710938,182.0589998479693,176.3757773647918,176.3757773647918,reliance
678,2023-08-04,110926.8515625,111600.10604073486,106413.05021410948,108669.07854478431,mrf
680,2023-08-04,113.99280548095703,114.75914659241249,113.03488274582293,114.18438710463565,tata
678,2023-08-04,180.3932342529297,181.2751071720616,179.3643725462357,181.12813333605968,reliance
679,2023-08-07,180.9811553955078,190.1919000937141,179.7073272514243,183.18585277703514,reliance
681,2023-08-07,113.80122375488281,114.47176674552516,113.03488264411689,114.2801851220189,tata
679,2023-08-07,107885.96875,111224.45093753366,107672.11995619812,110503.29541708919,mrf
680,2023-08-08,107340.875,108503.78681977876,105537.21906508789,106176.67024248208,mrf
680,2023-08-08,180.0012969970703,183.6757927779777,177.1106966397355,183.62679651058662,reliance
682,2023-08-08,113.13067626953125,114.47176959254058,112.8911955800071,113.84911833810368,tata
681,2023-08-09,106057.2265625,107747.82816562003,105678.32574341654,106176.65972713144,mrf
683,2023-08-09,115.09442138671875,115.4296928919507,111.98117240830514,113.13067680006344,tata
681,2023-08-09,179.11941528320312,183.0878735239869,176.66975154834412,183.0878735239869,reliance
682,2023-08-10,182.156982421875,186.17443677501257,176.4737747342018,176.4737747342018,reliance
684,2023-08-10,114.95072937011719,115.52548155529367,114.23228731155396,115.09441924350395,tata
682,2023-08-10,106036.890625,106235.44224054467,105388.46678435548,106076.97169410375,mrf
685,2023-08-11,115.23811340332031,116.38761781643056,114.13650074420669,115.04652446222138,tata
683,2023-08-11,179.3153839111328,183.82277112668177,179.11941380427433,182.15698783948275,reliance
683,2023-08-11,105689.1953125,106275.86188257652,105179.69998557049,105179.69998557049,mrf
686,2023-08-14,113.17857360839844,115.23810896863756,112.41223249023533,115.04652003491152,tata
684,2023-08-14,177.55162048339844,183.72477594547863,175.05296054022782,175.7388783316727,reliance
684,2023-08-14,105950.2578125,106297.55179242253,104432.93307019296,105689.20122174748,mrf
687,2023-08-16,111.02324676513672,113.0348830527057,110.59217714813377,112.93909224060631,tata
685,2023-08-16,172.26034545898438,178.67846701112686,170.64355852972471,177.69860158183977,reliance
685,2023-08-16,106136.734375,106266.38641995222,104681.21375452654,105728.0258920718,mrf
686,2023-08-17,173.87713623046875,176.2778038013901,173.43619972994222,176.2778038013901,reliance
686,2023-08-17,106252.9296875,106535.81821169461,105280.39134264765,105280.39134264765,mrf
688,2023-08-17,111.16693878173828,111.9332726016854,109.87373721415571,111.02324890663236,tata
689,2023-08-18,110.87955474853516,111.55009772863389,109.96953108863399,111.26272529789316,tata
687,2023-08-18,171.9663848876953,172.79927649313154,170.8885269220202,171.86839236297573,reliance
687,2023-08-18,107364.3359375,107564.22720058373,105777.87038994418,105777.87038994418,mrf
688,2023-08-21,174.46505737304688,176.32679586491437,172.7992889932347,172.7992889932347,reliance
690,2023-08-21,111.93327331542969,112.17275400600971,110.97535055310959,111.74169168631394,tata
688,2023-08-21,107496.3515625,108220.64591658668,107363.5061080168,107672.1599348379,mrf
689,2023-08-22,108036.1015625,108169.94397509997,107301.73634648579,107771.80485703243,mrf
689,2023-08-22,181.6180877685547,183.13686742732833,176.32680476656915,176.32680476656915,reliance
691,2023-08-22,112.60382080078125,112.79540242507649,111.59799900230497,112.12485943167265,tata
690,2023-08-23,108453.4375,108669.03096837482,107771.81008701758,108369.941763693,mrf
690,2023-08-23,180.49122619628906,182.25498712653553,178.82545779888568,182.25498712653553,reliance
692,2023-08-23,113.89701843261719,114.2322899393184,112.69961497413377,112.69961497413377,tata
691,2023-08-24,108222.140625,108784.9268054477,107760.74101052449,108718.92467284815,mrf
691,2023-08-24,176.52276611328125,180.8831796055759,173.87713221958825,180.8831796055759,reliance
693,2023-08-24,113.27436828613281,114.99863220664848,113.13067840802803,114.37598094044166,tata
692,2023-08-25,108202.453125,108558.46274827752,107871.50780048214,108170.55027611261,mrf
694,2023-08-25,111.98117065429688,113.13067502804999,111.74168996740076,113.03488421496566,tata
692,2023-08-25,173.97512817382812,176.96372103634386,173.97512817382812,176.96372103634386,reliance
693,2023-08-28,107914.7265625,108569.38142635637,107805.35649434767,108170.59581964798,mrf
693,2023-08-28,178.97242736816406,185.19457926592398,172.6033016262143,185.19457926592398,reliance
695,2023-08-28,112.6517105102539,113.2743617404803,112.02905928002751,112.02905928002751,tata
694,2023-08-29,190.9757843017578,195.77713433161546,180.09928597595552,180.7851888512034,reliance
696,2023-08-29,114.51966857910156,115.0944207719105,112.74750563108222,113.51384676040792,tata
694,2023-08-29,108478.453125,108557.06529398037,107846.58045872612,107846.58045872612,mrf
695,2023-08-30,192.2006072998047,195.87510283792147,185.83148170040226,191.7106745613891,reliance
697,2023-08-30,116.91447448730469,117.53711842771655,115.09441980177546,115.09441980177546,tata
695,2023-08-30,109169.203125,109398.20887486216,108830.58585490758,109015.52267977415,mrf
698,2023-08-31,117.82449340820312,118.1597648952516,117.01026056583676,117.53711367166427,tata
696,2023-08-31,108454.03125,109566.34713621208,107896.8841316433,109566.34713621208,mrf
696,2023-08-31,191.90667724609375,194.20935235722882,189.35902079168687,189.35902079168687,reliance
699,2023-09-01,121.75198364257812,123.1888751181903,118.11188147058913,118.15977322447469,tata
697,2023-09-01,193.37646484375,194.99323695851015,185.19458183496693,185.19458183496693,reliance
697,2023-09-01,107660.390625,108967.16110245211,107323.16757407635,108967.16110245211,mrf
698,2023-09-04,202.53819274902344,209.6912137794766,191.0737695654109,191.0737695654109,reliance
698,2023-09-04,107855.0078125,108650.23458677193,107323.1742529075,108170.59365016688,mrf
700,2023-09-04,126.1584243774414,127.26004431981656,123.42835328562401,123.42835328562401,tata
699,2023-09-05,204.4489288330078,212.04288639258436,202.39122027167195,205.52678685434623,reliance
699,2023-09-05,108152.359375,108415.25412481917,107624.61489114682,108170.60070181766,mrf
701,2023-09-05,126.1584243774414,126.82896738507685,123.47623773015836,126.1584243774414,tata
702,2023-09-06,124.05099487304688,126.87686403367927,122.80569238726655,126.82896497331444,tata
700,2023-09-06,109119.453125,109168.55360138713,107202.33810961642,107572.41425730972,mrf
700,2023-09-06,201.1173858642578,209.9851712763557,197.9328231161027,204.30194861241293,reliance
701,2023-09-07,108780.2890625,109466.65207437515,108419.88656045185,109015.42459012647,mrf
703,2023-09-07,124.67363739013672,125.29629593431832,123.18886885289483,124.38627226469691,tata
701,2023-09-07,203.51806640625,204.79189457814883,197.14894049831713,197.14894049831713,reliance
702,2023-09-08,108523.515625,109105.74258151975,108437.62873702987,109015.47060985258,mrf
704,2023-09-08,124.09889221191406,126.06263672570267,123.76361341075228,125.63155980514016,tata
702,2023-09-08,201.3133544921875,205.67375277127005,200.38248530139285,203.46905550022782,reliance
705,2023-09-11,125.53578186035156,126.3021229992634,123.76361889016428,124.0509986443489,tata
703,2023-09-11,109219.0,109454.68072558558,108559.00984952511,108559.00984952511,mrf
703,2023-09-11,200.2355194091797,203.81202247682657,198.91269501344132,203.81202247682657,reliance
706,2023-09-12,123.4283447265625,127.59529966724722,123.23674849474595,127.06843926323229,tata
704,2023-09-12,190.43685913085938,203.8120167494156,174.61202289788915,203.8120167494156,reliance
704,2023-09-12,107571.171875,109466.6497236993,107373.02527543182,109466.6497236993,mrf
705,2023-09-13,108652.171875,108764.1356029238,107473.51121279121,107772.84964698719,mrf
705,2023-09-13,189.26101684570312,196.0220978202725,183.67578644171004,191.95564699207847,reliance
707,2023-09-13,124.05099487304688,124.96101855301445,122.37463007746516,124.33837461849481,tata
706,2023-09-14,191.99098205566406,196.95455465428643,190.7004652981194,192.58661682654733,reliance
706,2023-09-14,110594.015625,110854.22323993899,108579.3538046172,108579.3538046172,mrf
708,2023-09-14,126.11052703857422,128.6011320915124,125.15260426694284,125.48788308371043,tata
707,2023-09-15,108861.484375,112329.12749447893,108369.98114863131,110413.9597503527,mrf
707,2023-09-15,194.22459411621094,198.24509104151755,193.38079584394083,194.47277275175304,reliance
709,2023-09-15,126.49369812011719,127.6911015203138,124.4341555017346,127.21214016023515,tata
708,2023-09-18,108607.515625,110164.5241828513,107871.50693741639,110164.5241828513,mrf
708,2023-09-18,194.7705841064453,200.6772324197295,190.3530075602557,190.3530075602557,reliance
710,2023-09-18,124.96101379394531,129.17588246093163,124.62574961764193,129.08008434385042,tata
709,2023-09-20,195.0684051513672,203.55611741266856,194.572047886351,198.39400488602436,reliance
711,2023-09-20,122.9014892578125,126.25421881487115,122.61410951528786,124.96101728188074,tata
709,2023-09-20,109213.3125,109411.80958181413,108120.7412560731,108958.19098087809,mrf
710,2023-09-21,108570.921875,109386.89017703634,108282.65129190053,109376.87380433995,mrf
710,2023-09-21,197.30201721191406,199.0889064350558,193.62897639900282,194.52241343676272,reliance
712,2023-09-21,122.42253112792969,123.8115162006428,121.89567068883402,122.90149250588188,tata
711,2023-09-22,108296.359375,108918.31692372067,108186.09359892097,108369.98672410469,mrf
711,2023-09-22,198.44363403320312,199.88308226002394,195.61440663221697,196.85529982939212,reliance
713,2023-09-22,121.36880493164062,123.23675130045689,120.2193005982722,121.8956653476505,tata
714,2023-09-25,121.991455078125,122.90148603333019,120.84195075492612,121.7040826515104,tata
712,2023-09-25,108934.7734375,109082.27738565653,107373.0292378611,108719.77969576568,mrf
712,2023-09-25,195.66403198242188,203.15901426169427,189.60846753609505,189.60846753609505,reliance
713,2023-09-26,200.28016662597656,202.8115918359037,194.7209589158472,198.5925548685659,reliance
713,2023-09-26,109342.4296875,109567.54884382698,108558.96392907438,108558.96392907438,mrf
715,2023-09-26,123.4283447265625,125.05681037982114,123.09306593762383,124.24257024482168,tata
714,2023-09-27,211.2000274658203,214.67452850521101,199.88308728228242,200.52834570197746,reliance
716,2023-09-27,122.75779724121094,123.52413838126095,121.36881214678736,123.52413838126095,tata
714,2023-09-27,109878.1953125,110202.61364237835,109011.28834639708,109656.0748397383,mrf
717,2023-09-28,121.41670989990234,123.90731492403278,120.98564758100244,123.04517566949163,tata
715,2023-09-28,108474.421875,109965.1323385468,108109.98478991099,109965.1323385468,mrf
715,2023-09-28,212.83799743652344,216.56067706855885,208.47005939398406,208.47005939398406,reliance
716,2023-09-29,213.48326110839844,216.31248840915262,210.75329617132843,214.4263368753165,reliance
718,2023-09-29,123.57203674316406,124.14679624913116,122.23094340985868,122.662013039334,tata
716,2023-09-29,106953.6953125,108901.3656883679,106567.67553533208,108474.66510782337,mrf
719,2023-10-03,122.6141128540039,123.57203561067581,121.89567078649998,123.57203561067581,tata
717,2023-10-03,220.18408203125,223.36076544359014,209.56203977079022,216.65994248028244,reliance
717,2023-10-03,107832.328125,108269.94080316213,106231.49990140539,108170.5948974941,mrf
718,2023-10-04,217.70230102539062,223.65858824825972,216.51104661034114,219.68773009968032,reliance
718,2023-10-04,106557.5546875,108320.14033504516,106184.34743914707,108320.14033504516,mrf
720,2023-10-04,120.02771759033203,122.32672623047353,119.30927556319526,122.32672623047353,tata
719,2023-10-05,223.26148986816406,226.04109355840953,216.75922186921704,219.19136941782378,reliance
719,2023-10-05,106422.2109375,107359.76207729867,106361.49739004103,107303.23110520667,mrf
721,2023-10-05,119.97982788085938,121.12933229050132,119.26138579774046,121.12933229050132,tata
722,2023-10-06,120.60247802734375,121.65619161112025,119.83613688912226,120.84195871949163,tata
720,2023-10-06,228.3243408203125,233.28791344684103,223.70822433668957,225.6440146315114,reliance
720,2023-10-06,107267.9921875,107710.49622120494,106832.12419548826,107074.93166467169,mrf
721,2023-10-09,106903.5546875,107271.83163367715,106067.70162236025,107123.78247873911,mrf
723,2023-10-09,118.59083557128906,119.59665004151998,117.34553311286561,119.40506842101038,tata
721,2023-10-09,218.9928436279297,234.08210229852753,212.83800107951865,227.33164008736935,reliance
722,2023-10-10,221.72279357910156,230.95502647527124,218.1986540118733,221.7724171868876,reliance
722,2023-10-10,106892.28125,107717.57270398762,106775.83897292004,107223.57705304988,mrf
724,2023-10-10,119.97982788085938,120.60247914790327,118.54294371462154,119.11769591944251,tata
725,2023-10-11,119.69244384765625,121.03353714990183,119.5008622223514,120.69826565143308,tata
723,2023-10-11,225.34619140625,227.77833890071395,221.32569465339841,223.3111236525724,reliance
723,2023-10-11,107403.875,107771.80142487485,106892.47923378568,106892.47923378568,mrf
724,2023-10-12,108298.6015625,108451.98603015873,107691.09999727493,107987.7513058474,mrf
724,2023-10-12,222.31842041015625,231.3024901158544,221.6731620118003,227.77835043435024,reliance
726,2023-10-12,120.55457305908203,121.5603948401719,119.88403007726905,120.55457305908203,tata
725,2023-10-13,108761.9453125,108994.79093583359,107971.25157963646,108399.15165840216,mrf
725,2023-10-13,220.1344451904297,223.3607673860053,217.45411901132192,222.6658702503287,reliance
727,2023-10-13,119.74034118652344,120.45878323364258,118.97400007958151,119.97982186889648,tata
726,2023-10-16,222.31842041015625,227.8279891913673,220.3826300674664,224.60166690434357,reliance
728,2023-10-16,121.65618133544922,121.8956620073694,119.74033596008782,119.83612676718187,tata
726,2023-10-16,109182.359375,109466.64208856947,108124.58062039188,109167.5061698498,mrf
729,2023-10-17,121.991455078125,123.14096670969414,121.7040826515104,122.42252468060227,tata
727,2023-10-17,110575.46875,113034.8775742732,110164.51709199605,110164.51709199605,mrf
